"","full_dt","period","dt_yr","variable","value","yoy_ho","qoq_ho","ma_ann_right"
"1",1994-01-01,"Q1",1994,"national",63.8,NA,NA,NA
"2",1994-04-01,"Q2",1994,"national",63.8,NA,0,NA
"3",1994-07-01,"Q3",1994,"national",64.1,NA,0.470219435736663,NA
"4",1994-10-01,"Q4",1994,"national",64.2,NA,0.156006240249629,63.975
"5",1995-01-01,"Q1",1995,"national",64.2,0.626959247648906,0,64.075
"6",1995-04-01,"Q2",1995,"national",64.7,1.41065830721003,0.778816199376942,64.3
"7",1995-07-01,"Q3",1995,"national",65,1.4040561622465,0.463678516228749,64.525
"8",1995-10-01,"Q4",1995,"national",65.1,1.4018691588785,0.153846153846149,64.75
"9",1996-01-01,"Q1",1996,"national",65.1,1.4018691588785,0,64.975
"10",1996-04-01,"Q2",1996,"national",65.4,1.08191653786709,0.460829493087567,65.15
"11",1996-07-01,"Q3",1996,"national",65.6,0.923076923076915,0.305810397553508,65.3
"12",1996-10-01,"Q4",1996,"national",65.4,0.460829493087567,-0.304878048780466,65.375
"13",1997-01-01,"Q1",1997,"national",65.4,0.460829493087567,0,65.45
"14",1997-04-01,"Q2",1997,"national",65.7,0.458715596330261,0.458715596330261,65.525
"15",1997-07-01,"Q3",1997,"national",66,0.609756097560976,0.456621004566204,65.625
"16",1997-10-01,"Q4",1997,"national",65.7,0.458715596330261,-0.454545454545452,65.7
"17",1998-01-01,"Q1",1998,"national",65.9,0.764525993883791,0.304414003044151,65.825
"18",1998-04-01,"Q2",1998,"national",66,0.456621004566204,0.151745068285281,65.9
"19",1998-07-01,"Q3",1998,"national",66.8,1.2121212121212,1.2121212121212,66.1
"20",1998-10-01,"Q4",1998,"national",66.4,1.06544901065448,-0.598802395209563,66.275
"21",1999-01-01,"Q1",1999,"national",66.7,1.21396054628224,0.451807228915668,66.475
"22",1999-04-01,"Q2",1999,"national",66.6,0.909090909090904,-0.149925037481269,66.625
"23",1999-07-01,"Q3",1999,"national",67,0.299401197604787,0.600600600600609,66.675
"24",1999-10-01,"Q4",1999,"national",66.9,0.75301204819278,-0.14925373134328,66.8
"25",2000-01-01,"Q1",2000,"national",67.1,0.599700149925031,0.298953662182355,66.9
"26",2000-04-01,"Q2",2000,"national",67.2,0.900900900900914,0.149031296572288,67.05
"27",2000-07-01,"Q3",2000,"national",67.7,1.04477611940299,0.744047619047628,67.225
"28",2000-10-01,"Q4",2000,"national",67.5,0.896860986547066,-0.295420974889227,67.375
"29",2001-01-01,"Q1",2001,"national",67.5,0.596125186289131,0,67.475
"30",2001-04-01,"Q2",2001,"national",67.7,0.744047619047628,0.296296296296306,67.6
"31",2001-07-01,"Q3",2001,"national",68.1,0.590841949778431,0.590841949778431,67.7
"32",2001-10-01,"Q4",2001,"national",68,0.740740740740731,-0.146842878120401,67.825
"33",2002-01-01,"Q1",2002,"national",67.8,0.444444444444447,-0.294117647058822,67.9
"34",2002-04-01,"Q2",2002,"national",68,0.443131462333812,0.294985250737478,67.975
"35",2002-07-01,"Q3",2002,"national",68.4,0.440528634361259,0.588235294117645,68.05
"36",2002-10-01,"Q4",2002,"national",68.6,0.882352941176467,0.2923976608187,68.2
"37",2003-01-01,"Q1",2003,"national",68,0.294985250737478,-0.874635568513116,68.25
"38",2003-04-01,"Q2",2003,"national",67.6,-0.588235294117656,-0.588235294117656,68.15
"39",2003-07-01,"Q3",2003,"national",68,-0.584795321637432,0.591715976331364,68.05
"40",2003-10-01,"Q4",2003,"national",68.3,-0.437317784256552,0.441176470588234,67.975
"41",2004-01-01,"Q1",2004,"national",68.6,0.882352941176467,0.439238653001461,68.125
"42",2004-04-01,"Q2",2004,"national",69.2,2.36686390532546,0.874635568513127,68.525
"43",2004-07-01,"Q3",2004,"national",69,1.47058823529411,-0.289017341040465,68.775
"44",2004-10-01,"Q4",2004,"national",69.2,1.31771595900441,0.289855072463774,69
"45",2005-01-01,"Q1",2005,"national",69.1,0.728862973760935,-0.144508670520238,69.125
"46",2005-04-01,"Q2",2005,"national",68.6,-0.867052023121395,-0.723589001447178,68.975
"47",2005-07-01,"Q3",2005,"national",68.8,-0.289855072463774,0.291545189504383,68.925
"48",2005-10-01,"Q4",2005,"national",69,-0.289017341040465,0.290697674418605,68.875
"49",2006-01-01,"Q1",2006,"national",68.5,-0.868306801736607,-0.724637681159424,68.725
"50",2006-04-01,"Q2",2006,"national",68.7,0.145772594752192,0.291970802919717,68.75
"51",2006-07-01,"Q3",2006,"national",69,0.290697674418605,0.436681222707413,68.8
"52",2006-10-01,"Q4",2006,"national",68.9,-0.144927536231876,-0.144927536231876,68.775
"53",2007-01-01,"Q1",2007,"national",68.4,-0.145985401459847,-0.725689404934693,68.75
"54",2007-04-01,"Q2",2007,"national",68.2,-0.727802037845704,-0.292397660818722,68.625
"55",2007-07-01,"Q3",2007,"national",68.2,-1.15942028985507,0,68.425
"56",2007-10-01,"Q4",2007,"national",67.8,-1.59651669085633,-0.586510263929629,68.15
"57",2008-01-01,"Q1",2008,"national",67.8,-0.877192982456154,0,68
"58",2008-04-01,"Q2",2008,"national",68.1,-0.146627565982416,0.442477876106184,67.975
"59",2008-07-01,"Q3",2008,"national",67.9,-0.439882697947214,-0.293685756240802,67.9
"60",2008-10-01,"Q4",2008,"national",67.5,-0.442477876106195,-0.589101620029464,67.825
"61",2009-01-01,"Q1",2009,"national",67.3,-0.737463126843663,-0.296296296296306,67.7
"62",2009-04-01,"Q2",2009,"national",67.4,-1.02790014684286,0.148588410104034,67.525
"63",2009-07-01,"Q3",2009,"national",67.6,-0.441826215022112,0.296735905044487,67.45
"64",2009-10-01,"Q4",2009,"national",67.2,-0.444444444444436,-0.591715976331353,67.375
"65",2010-01-01,"Q1",2010,"national",67.1,-0.297176820208023,-0.148809523809534,67.325
"66",2010-04-01,"Q2",2010,"national",66.9,-0.741839762611274,-0.298062593144544,67.2
"67",2010-07-01,"Q3",2010,"national",66.9,-1.03550295857987,0,67.025
"68",2010-10-01,"Q4",2010,"national",66.5,-1.04166666666667,-0.597907324364733,66.85
"69",2011-01-01,"Q1",2011,"national",66.4,-1.04321907600594,-0.150375939849612,66.675
"70",2011-04-01,"Q2",2011,"national",65.9,-1.49476831091181,-0.753012048192769,66.425
"71",2011-07-01,"Q3",2011,"national",66.3,-0.896860986547099,0.6069802731411,66.275
"72",2011-10-01,"Q4",2011,"national",66,-0.751879699248126,-0.452488687782804,66.15
"73",2012-01-01,"Q1",2012,"national",65.4,-1.50602409638554,-0.909090909090904,65.9
"74",2012-04-01,"Q2",2012,"national",65.5,-0.606980273141133,0.152905198776754,65.8
"75",2012-07-01,"Q3",2012,"national",65.5,-1.20663650075414,0,65.6
"76",2012-10-01,"Q4",2012,"national",65.4,-0.909090909090904,-0.152671755725187,65.45
"77",2013-01-01,"Q1",2013,"national",65,-0.611620795107037,-0.611620795107037,65.35
"78",2013-04-01,"Q2",2013,"national",65,-0.763358778625955,0,65.225
"79",2013-07-01,"Q3",2013,"national",65.3,-0.305343511450384,0.461538461538447,65.175
"80",2013-10-01,"Q4",2013,"national",65.2,-0.305810397553519,-0.153139356814691,65.125
"81",2014-01-01,"Q1",2014,"national",64.8,-0.307692307692309,-0.613496932515345,65.075
"82",2014-04-01,"Q2",2014,"national",64.7,-0.461538461538458,-0.154320987654311,65
"83",2014-07-01,"Q3",2014,"national",64.4,-1.3782542113323,-0.463678516228738,64.775
"84",2014-10-01,"Q4",2014,"national",64,-1.84049079754601,-0.621118012422373,64.475
"85",2015-01-01,"Q1",2015,"national",63.7,-1.69753086419753,-0.468749999999996,64.2
"86",2015-04-01,"Q2",2015,"national",63.4,-2.00927357032458,-0.47095761381476,63.875
"87",2015-07-01,"Q3",2015,"national",63.7,-1.08695652173914,0.473186119873814,63.7
"88",2015-10-01,"Q4",2015,"national",63.8,-0.312500000000004,0.156985871271575,63.65
"89",2016-01-01,"Q1",2016,"national",63.5,-0.313971742543173,-0.470219435736674,63.6
